month,year,trap,nummosquitos,wnvpresent,latitude,longitude,species
9,2007,T066,102.0,0.0,41.77166,-87.703047,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
9,2007,T067,44.0,1.0,41.759346,-87.745602,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS"
9,2007,T069,21.0,0.0,41.768388,-87.678649,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
9,2007,T070,5.0,0.0,41.797616,-87.797894,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T071,9.0,0.0,41.781416,-87.77653199999996,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T072,2.0,0.0,41.74785,-87.70271600000002,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2007,T073,18.0,1.0,41.773215,-87.60088,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T074,10.0,1.0,41.822536,-87.66634300000004,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS"
9,2007,T075,5.0,0.0,41.799282,-87.585487,"CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS"
9,2007,T076,1.0,0.0,41.794781,-87.615989,CULEX PIPIENS/RESTUANS
9,2007,T077,3.0,0.0,41.778748,-87.586427,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS"
9,2007,T078,6.0,0.0,41.775051,-87.65535600000004,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T079,27.0,0.0,41.766202,-87.562889,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T080,19.0,0.0,41.754676,-87.612922,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T081,7.0,0.0,41.821582,-87.62779599999998,"CULEX PIPIENS/RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX TERRITANS"
9,2007,T082,4.0,0.0,41.803423,-87.642984,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T083,4.0,0.0,41.754292,-87.590773,"CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T084,8.0,0.0,41.692555,-87.598865,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2007,T085,31.0,1.0,41.721474,-87.648064,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
9,2007,T086,49.0,1.0,41.688324,-87.676709,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS"
9,2007,T088,48.0,0.0,41.869107,-87.69629300000004,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T089,14.0,0.0,41.723195,-87.64997,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T090,25.0,0.0,41.868077,-87.666901,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS"
9,2007,T091,15.0,1.0,41.862292,-87.64886,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS"
9,2007,T092,10.0,0.0,41.869216,-87.627561,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T094,5.0,0.0,41.720848,-87.666014,"CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
9,2007,T095,13.0,0.0,41.704336,-87.70373599999998,"CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T096,171.0,1.0,41.731922,-87.677512,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS"
9,2007,T097,3.0,0.0,41.644612,-87.60449799999998,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2007,T099,11.0,0.0,41.733643,-87.55551,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T100,41.0,0.0,41.717753,-87.531657,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T102,24.0,0.0,41.750498,-87.605294,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T103,135.0,1.0,41.702724,-87.536497,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
9,2007,T107,26.0,0.0,41.729669,-87.582699,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T114,36.0,1.0,41.798697,-87.736812,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS"
9,2007,T115,4932.0,6.0,41.673408,-87.599862,"CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2007,T128,109.0,0.0,41.704572,-87.56566600000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T129,23.0,0.0,41.891126,-87.61156,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX TERRITANS"
9,2007,T135,238.0,1.0,41.662014,-87.72460799999998,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T138,731.0,1.0,41.72646500000001,-87.585413,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
9,2007,T141,2.0,0.0,41.961743,-87.76007,"CULEX TERRITANS, CULEX PIPIENS/RESTUANS"
9,2007,T143,15.0,0.0,41.999129,-87.795585,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T144,21.0,0.0,41.94016,-87.794896,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
9,2007,T145,6.0,0.0,41.878114,-87.629798,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2007,T146,17.0,0.0,41.958271,-87.702575,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T147,2.0,0.0,41.932094,-87.700117,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
9,2007,T148,13.0,0.0,42.01743,-87.68776899999996,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T149,5.0,0.0,41.994469,-87.667736,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
9,2007,T150,13.0,0.0,42.006858,-87.675919,"CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
9,2007,T151,54.0,0.0,41.916265,-87.800515,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T152,6.0,0.0,41.846075,-87.716277,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS"
9,2007,T153,26.0,0.0,41.907645,-87.760886,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
9,2007,T154,13.0,0.0,41.918705,-87.752329,"CULEX PIPIENS, CULEX PIPIENS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T155,88.0,0.0,41.776156,-87.778927,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
9,2007,T156,18.0,0.0,41.772846,-87.740029,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS"
9,2007,T157,3.0,0.0,41.825902,-87.667827,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T158,27.0,0.0,41.682587,-87.707973,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T159,2.0,0.0,41.732984,-87.649642,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T160,17.0,0.0,41.903002,-87.68826700000002,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T161,2.0,0.0,41.719059,-87.675088,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
9,2007,T162,17.0,0.0,41.725517,-87.61425799999998,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T200,149.0,0.0,41.678618,-87.559308,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX TERRITANS"
9,2007,T206,15.0,0.0,41.737052,-87.54306700000002,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T209,84.0,0.0,41.740641,-87.546587,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
9,2007,T212,45.0,1.0,41.680946,-87.535198,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T215,59.0,0.0,41.686398,-87.531635,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T218,12.0,0.0,41.948167,-87.730698,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T219,12.0,0.0,41.966987,-87.674677,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2007,T220,5.0,1.0,41.963976,-87.69181,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2007,T221,19.0,0.0,41.659112,-87.53869300000002,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX SALINARIUS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T002,41.0,0.0,41.95469,-87.800991,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
9,2009,T003,14.0,0.0,41.964242,-87.757639,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T008,7.0,0.0,42.008314,-87.77792099999998,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T009,10.0,0.0,41.99247800000001,-87.862995,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
9,2009,T011,21.0,0.0,41.944869,-87.832763,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
9,2009,T012,18.0,0.0,41.991429,-87.747113,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
9,2009,T013,28.0,1.0,41.923738,-87.785288,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
9,2009,T016,15.0,0.0,42.011601,-87.81150600000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T017,8.0,0.0,41.960616,-87.777189,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
9,2009,T028,9.0,0.0,41.986921,-87.689778,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T030,4.0,0.0,41.89923,-87.716788,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T031,60.0,0.0,41.801498,-87.763416,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
9,2009,T033,33.0,0.0,41.906638,-87.701431,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T039,11.0,0.0,41.911824,-87.726737,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T043,6.0,0.0,41.857402,-87.694991,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T046,17.0,0.0,41.891118,-87.65449100000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T047,9.0,0.0,41.868142,-87.696269,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
9,2009,T048,82.0,0.0,41.867108,-87.654224,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
9,2009,T049,10.0,0.0,41.896282,-87.655232,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T054,51.0,0.0,41.921965,-87.632085,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
9,2009,T061,19.0,0.0,41.801179,-87.679447,"CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T062,3.0,0.0,41.800737,-87.71188000000002,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T063,20.0,0.0,41.82561,-87.726549,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
9,2009,T065,4.0,0.0,41.778297,-87.752411,CULEX PIPIENS/RESTUANS
9,2009,T066,21.0,0.0,41.77166,-87.703047,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T069,7.0,0.0,41.768388,-87.678649,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T073,50.0,0.0,41.773215,-87.60088,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T074,5.0,0.0,41.822536,-87.66634300000004,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
9,2009,T079,7.0,0.0,41.766202,-87.562889,"CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
9,2009,T080,2.0,0.0,41.754676,-87.612922,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T081,3.0,0.0,41.821582,-87.62779599999998,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
9,2009,T082,11.0,0.0,41.803423,-87.642984,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX TARSALIS"
9,2009,T083,1.0,0.0,41.754292,-87.590773,CULEX PIPIENS
9,2009,T089,3.0,0.0,41.723195,-87.64997,CULEX PIPIENS
9,2009,T090,79.0,0.0,41.868077,-87.666901,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T094,5.0,0.0,41.720848,-87.666014,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T095,11.0,0.0,41.704336,-87.70373599999998,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
9,2009,T102,18.0,0.0,41.750498,-87.605294,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
9,2009,T114,24.0,0.0,41.798697,-87.736812,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
9,2009,T115,16.0,0.0,41.673408,-87.599862,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX SALINARIUS"
9,2009,T128,22.0,0.0,41.704572,-87.56566600000002,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS"
9,2009,T135,47.0,0.0,41.662014,-87.72460799999998,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
9,2009,T138,23.0,0.0,41.72646500000001,-87.585413,"CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
9,2009,T144,45.0,0.0,41.94016,-87.794896,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
